,AAPLCHG,AAPLCLS,MSFTCHG,MSFTCLS,GOOGCHG,GOOGCLS,FBCHG,FBCLS,INTCCHG,INTCCLS,TSMCHG,TSMCLS,CSCOCHG,CSCOCLS,ORCLCHG,ORCLCLS,NVDACHG,NVDACLS,SAPCHG,SAPCLS,IBMCHG,IBMCLS,ADBECHG,ADBECLS,TXNCHG,TXNCLS,AVGOCHG,AVGOCLS,CRMCHG,CRMCLS,QCOMCHG,QCOMCLS,MUCHG,MUCLS,BIDUCHG,BIDUCLS,ADPCHG,ADPCLS,VMWCHG,VMWCLS,ATVICHG,ATVICLS,AMATCHG,AMATCLS,INTUCHG,INTUCLS,CTSHCHG,CTSHCLS,EACHG,EACLS,NXPICHG,NXPICLS,INFYCHG,INFYCLS,ADICHG,ADICLS,NOKCHG,NOKCLS,MSFTslope_sum,GOOGslope_sum,FBslope_sum,INTCslope_sum,TSMslope_sum,CSCOslope_sum,ORCLslope_sum,NVDAslope_sum,SAPslope_sum,IBMslope_sum,ADBEslope_sum,TXNslope_sum,AVGOslope_sum,CRMslope_sum,QCOMslope_sum,MUslope_sum,BIDUslope_sum,ADPslope_sum,VMWslope_sum,ATVIslope_sum,AMATslope_sum,INTUslope_sum,CTSHslope_sum,EAslope_sum,NXPIslope_sum,INFYslope_sum,ADIslope_sum
1,0.007273973383925103,104.6142,0.021290591892690447,42.5434,0.02523151133931467,626.91,0.01223925233562273,92.07,0.016856942052061896,27.9977,-0.004806285807699151,18.9711,0.00116673614546281,23.3265,0.01777600319593553,35.1894,0.02573044675178604,24.3325,0.025240051561999266,63.4765,0.006870617904441545,128.6974,0.002861573432360487,83.99,0.006788648420324339,45.2432,0.009696251518310994,116.256,0.013892895750669432,73.93,0.034922551025555304,49.2602,0.07434974580640707,15.91,0.07681022091623735,148.51,0.005793287541759895,76.049,-0.011351709249187714,79.71,0.01796176460942167,30.8571,0.01823660301698382,14.3321,0.007175906963875711,86.6127,0.0,62.3769,-0.010621687114739764,66.49,0.006308164232364355,85.651,0.0,8.735,0.013559240367036374,51.887,0.033849206661236364,6.1263,0.010075699062141119,0.016933178450316166,-0.017609948720131108,0.026280917576200213,-0.02763624981292301,-0.01063624509731076,0.00865482349462221,0.008444838745637284,0.017879038467770947,-0.014360389185476663,-0.00793611946004491,0.001019471889977197,-0.0012890411343717822,-0.016833011042527435,-0.0183975395059659,0.0369667196710215,0.07347740848430773,-0.053871936583529845,-0.04645847064955699,0.029038635451047234,0.01133553446067026,-0.003884789089232399,0.003445780150864053,-0.027551538461843883,0.023238015579468474,-0.01986740459940073,-0.006730725927163617
2,0.003617240922761944,104.9933,0.02299453982210853,43.533,0.02295942790843153,641.47,0.02085200229070505,94.01,0.02268546976230912,28.6401,0.03036537615646795,19.556,0.04144169829083788,24.3135,0.01879669396687733,35.8571,0.024692111403686656,24.9408,0.013135565568756391,64.3158,0.030382085625819677,132.6675,0.02178735418490696,85.84,0.027505300775464647,46.5049,-0.017256840834671827,114.267,0.01796294947743249,75.27,0.020844885801153623,50.2978,0.09924505984931065,17.57,0.007446450401404903,149.62,0.01633549094608444,77.3015,-0.002763820854810639,79.49,0.016080225097879097,31.3573,0.010653275712684707,14.4856,0.020022717513684007,88.3644,0.02866644157131848,64.1909,0.01640848269789874,67.59,-0.006777066006035781,85.0725,0.028697037572268158,8.9893,0.030766636084699428,53.5082,0.0028850170373830863,6.144,0.019412410813023584,0.0020723137040494777,-0.003940893089330544,-0.005846438922554764,-0.0033964157402111006,0.03372132645833048,-0.028540421760769874,0.01745196327173959,-0.02880306589199355,0.025841251497976003,-0.014312678031470405,0.05048008820069416,-0.07998193192224079,0.03233785398838318,-0.07551823772443589,0.17019878349606277,-0.10068764999258528,0.02798835234557462,-0.03794335775358482,0.024270995337884127,-0.014796391186193691,0.0007257177433648287,0.02090168293105421,0.010927589830514783,-0.05865965228223846,0.03340450506587267,0.02995121755974761
3,0.0047727072874579335,105.4956,0.002569457010247689,43.645,0.006169837197298911,645.44,-0.012954519798304531,92.8,0.01684057899913638,29.1265,-0.007978151290320756,19.4006,0.01405341776077318,24.6576,0.0037189768923404642,35.9907,0.01289918971743953,25.2646,0.009701558237122043,64.9428,-0.0017464881364732676,132.436,-0.008070691213745818,85.15,0.006560534654727945,46.811,-0.03449380673576474,110.3927,-0.011356926127964684,74.42,0.0015991882314851935,50.3783,0.03632698963280623,18.22,0.00120232463886083,149.8,-0.0031484866641307008,77.0585,0.022268756245150456,81.28,-0.0018769217618124223,31.2985,0.009228561828663384,14.6199,-0.005491236523115894,87.8805,-0.0019991648218473657,64.0627,-0.015506498271141922,66.55,-0.006704963598308744,84.504,-0.022886817413156013,8.7859,-0.009446777847442966,53.0051,0.007184416621120127,6.1883,-0.005803630464261467,0.022724737182654664,-0.04891945579304435,0.05461382908689805,-0.04685029934055107,0.03236600991952665,-0.01951465369353178,0.012377844305416552,0.008250414893277824,-0.005123843296322761,-0.020955428945746313,0.05568556725896645,-0.06419122199829275,0.010180766248350182,-0.021771687041871157,0.06985246639526643,-0.030773853690953867,-0.029768054212272688,0.049562920916244035,-0.035251161597438685,0.025825281942255085,-0.018211870053047807,0.016999405150563085,-0.022308868122127734,0.024983388487680447,-0.029621893380560316,-0.0031911549028500463
4,-0.0047727072874579335,104.9933,0.0010694245248736856,43.6917,-0.004783360572556461,642.36,-0.004319661144516651,92.4,0.017951983110894965,29.6541,0.03244125273841547,20.0403,0.011319604937048755,24.9383,-0.0018577595985256323,35.9239,0.010430439819776094,25.5295,0.0010388364120652582,65.0103,0.008766469674722721,133.6021,-0.054295602537479226,80.65,0.011429594019253475,47.3491,0.012980562293878783,111.835,0.007763390617833821,75.0,0.005135831356962495,50.6377,0.02171638001710896,18.62,-0.034154794917167663,144.77,0.014570493779465288,78.1895,0.009916222530002905,82.09,0.000938901235254086,31.3279,0.009794624258665952,14.7638,0.0049592066127504,88.3174,0.015424573859399437,65.0585,-0.006633523495634286,66.11,0.0024761045050141206,84.7135,0.0005234291555753501,8.7905,0.017078093256724713,53.9181,0.008560125642477434,6.2415,0.011694916909761766,-0.006316484525469956,-0.021807944827371806,0.007782374627891109,0.03561091742888722,-0.007944283265792329,-0.025465563953876114,0.021679802826012562,-0.0171192366703683,0.07078970547485941,-0.12878726876893465,0.06417422828210739,0.006768139950670271,-0.0025896124151736366,-0.019208107921017792,0.07245172359442309,-0.10459646363090958,0.053379559946095334,0.004323050045286436,-0.017833044318160685,0.013691140669327417,-0.01530078489256459,0.03252346460168276,-0.03116772535568213,0.011062303350087177,-0.018507339450588134,0.025072631715396643
5,-0.011621337506468876,103.7802,0.013792663720491927,44.2985,-0.004994079922102657,639.16,0.0007572889419087403,92.47,0.006323103342954717,29.8422,0.014485181314629614,20.3327,0.013347684907006219,25.2734,0.006088780411119377,36.1433,0.005749319632016192,25.6767,0.002519500566954491,65.1743,0.014486400095576002,135.5516,0.019766158231059983,82.26,0.00935857346533231,47.7943,-0.01657329630205684,109.9968,0.0011992805754825753,75.09,0.018377539669730325,51.5769,0.00535619920052488,18.72,-0.024544112185175493,141.26,0.01742133439450022,79.5636,-0.060122250766798224,77.3,-0.006597322879270617,31.1219,0.01802963304438432,15.0324,0.014516385754221872,89.6088,0.005590070480463005,65.4232,-0.0047001830142150425,65.8,0.018082901159735876,86.2593,0.007852598098069041,8.8598,-0.0025943290330650015,53.7784,0.0,6.2415,0.044200744869555386,-0.02453811250660598,0.00018555446296542044,-0.0025962635706289205,0.009299574379298292,0.006121408088263447,-0.0069194437167836575,0.0028903582859585164,-0.015196718593683212,0.00668714139313753,0.015687342901211654,0.015524285001661475,-0.04370444664492856,0.0005943177832916646,0.030199599563453194,0.01687897091649493,-0.07186575796537609,0.11950903174097416,-0.13106851304882605,0.02889797196387267,0.028140203213817383,0.00541306798359642,0.0013639382209191808,-0.033073337668628966,0.03301338723561775,0.00021662406946720836,-0.013041256164199044
6,0.023644775349862535,106.2633,-0.007190820250039032,43.9811,0.006938138327328147,643.61,0.008292546578009485,93.24,-0.01175359907492357,29.4935,-0.013572438008929044,20.0586,0.0,25.2734,0.009494587471132299,36.4881,-0.003831811022258158,25.5785,0.012065142691728425,65.9654,0.0007219735041816833,135.6495,0.018786679694647646,83.82,-0.012694712924388174,47.1914,0.0018837340550597048,110.2042,0.0021285095171927892,75.25,0.0020801625146198433,51.6843,-0.03037109787629877,18.16,0.020737747507837412,144.22,0.0014079441258294523,79.6757,0.017313673910910765,78.65,0.010658918089330172,31.4554,-0.001278057526791887,15.0132,0.004432804614300956,90.0069,0.008702045961982208,65.995,-0.011617373091715955,65.04,0.009550891078407453,87.0871,-0.0005193339094993199,8.8552,-0.018006604884738486,52.8187,-0.008560125642477434,6.1883,-0.044964554177268745,0.01277455032668584,0.021400553903614394,-0.018227306718927583,-0.015391276942934518,0.0040778505377967456,0.022820985964522755,-0.02922335220737704,0.027240122901533326,-0.029407875378012704,0.04954609880950178,-0.0460598395984837,0.014333671517314794,0.00029312246470603043,0.03240291338834567,-0.0835601057750548,0.07043864876614414,-0.03523553316708927,0.022560485606661906,0.005282219794541465,-0.0176478377572149,0.001441620793411591,0.024588660401379414,-0.04148768322382157,0.03123848915803018,0.0074170459873323935,-0.02693375021750022
7,-0.00464832387405778,105.7705,-0.002337824521534859,43.8784,0.0047431654166381065,646.67,0.010880107328028465,94.26,0.0021777683272961035,29.5578,0.006356074682037249,20.1865,0.0017907939028507514,25.3187,-0.0015770992054995325,36.4306,0.010686097511944048,25.8533,0.0010227405335339057,66.0329,-0.008236585575073896,134.5368,0.0011923215911160412,83.92,0.009196553277307284,47.6274,0.006564363235332493,110.93,0.008337241437827991,75.88,0.0001721844699664743,51.6932,-0.0071843359579215615,18.03,-0.0010406189152325496,144.07,0.005148897817440101,80.087,-0.0845985242093974,72.27,0.015776769809910718,31.9556,-0.003202308396653031,14.9652,0.0054867207983591015,90.5021,-0.011267115305973796,65.2556,0.04612158001367117,68.11,0.01916927656156009,88.7726,-0.06861221526975525,8.268,-0.0019424859876657763,52.7162,-0.010069433658503213,6.1263,-0.004770490585650045,0.0009440480267826068,0.014839280912122721,-0.012880645355473508,0.008743587133927644,-0.0011973876708362141,-0.015631089825793865,0.021926553695853723,-0.00040403086980234093,-0.01868823327479774,0.0014246754799986938,0.010636421728166034,-0.004405068244470289,0.009937935170357015,-0.0008085365399734812,-0.013500237470577048,-4.5799689983638814e-05,0.09593693875951015,-0.1901227160461456,0.11935437222587186,-0.02766810740157588,0.02544286529934503,-0.07414253142397786,0.08434099877175605,0.06082918837920426,-0.1544512211134048,0.07479667695292691
8,0.0017012951797452658,105.9506,-0.0023433027546775342,43.7757,0.008668460786896759,652.3,-0.0014863576364234632,94.12,-0.005295172609624643,29.4017,-0.006809848366462479,20.0495,-0.003945574465811674,25.219,-0.005800389281320761,36.2199,0.0018935154704182722,25.9023,0.054721306351185994,69.747,-0.01010763847841023,133.1838,-0.00322253665520833,83.65,-0.008410701949159716,47.2285,-0.03687085745943186,106.9144,0.009835499915499035,76.63,-0.004855734021045333,51.4428,0.00828505153410708,18.18,0.016726135883740945,146.5,-0.006086888188623796,79.601,-0.04181990936499691,69.31,0.009167503131491284,32.2499,-0.029931937359782612,14.5239,-0.02004777872726038,88.7058,-0.020606038108314628,63.9247,0.004541134296232485,68.42,-0.022610832798144465,86.7879,-0.01977577714866552,8.1061,-0.009411287071597219,52.2224,-0.01605958003453467,6.0287,-0.015056361475997093,0.021166581964894515,-0.006346003450119042,-0.0022941392163633445,-0.00437894965748864,0.0047190887161598916,-0.00954871956724812,-0.04513388612902869,0.11765673571036395,-0.07171404665279812,0.012073267117153286,0.02327199021632076,-0.07516651288520304,0.061397591311475264,-0.02783201949169678,0.004699701205518547,0.031254108421998605,0.012919997104008374,-0.08672043367286131,0.09008685298776209,-0.04898359912379613,0.010442418013576482,-0.025705431785601363,0.05229913949892406,-0.029987022743855896,-0.007529434427589354,0.017012783040005752
9,-0.0142347809123482,104.4531,-0.004487423305341132,43.5797,-0.0017491910617417616,651.16,-0.000531377875301331,94.07,0.023446097526342413,30.0992,0.01806570898577009,20.415,-0.0010751644033568653,25.1919,-0.014917492062829663,35.6836,0.03571801487118176,26.8442,0.006616342005359321,70.21,0.002602782643414514,133.5309,0.0017915800552037453,83.8,0.03360535895003114,48.8426,0.03500036311904342,110.7227,-0.013796947060969345,75.58,0.019286863550287858,52.4446,0.0345980454079009,18.82,-0.010153764513675334,145.02,-0.00023494927025602408,79.5823,-0.019522764571346052,67.97,0.004248340550664587,32.3872,0.01962184062524086,14.8117,-0.0104528594226867,87.7834,-0.0013885336296892703,63.836,0.030939945463279273,70.57,0.05041957677789721,91.2759,-0.007441791143259824,8.046,0.08446660790847416,56.8251,0.01605958003453467,6.1263,0.007009125363407698,0.0015204190571589393,-0.022759662215203313,0.029357863942216067,0.013760484848554633,-0.005298545729654158,-0.06447783459348422,0.07973717979983386,-0.02508811350387763,-0.0032023567737340386,-0.03262498148303816,0.030418774725815112,0.05019231434902505,-0.08188112079126997,0.01777262875364416,0.06006299177918928,-0.054670625164995545,0.029206630544509338,-0.043058920423100666,0.008397605047434364,0.045448200122503835,-0.03913902584092499,-0.023264153299971113,0.012848847778350603,0.07734099923577498,-0.14976976697289102,0.16031542692567347
10,0.014860348531555267,106.0169,0.007044931529457621,43.8878,0.01611734180580182,661.74,0.01989225198763389,95.96,-0.0015261214050488192,30.0533,-0.01761193530134486,20.0586,0.011791165483949761,25.4907,0.007752160746127501,35.9613,0.002555942839197911,26.9129,0.017974503883513293,71.4834,0.0005330678103119268,133.6021,0.03482793231736103,86.77,-0.004187484512208073,48.6385,0.03685661646571159,114.8797,0.02766355945225829,77.7,0.010687357716825385,53.0081,-0.008537938738035766,18.66,0.0353623515165058,150.24,0.009701189748196448,80.3581,0.007183201743492518,68.46,0.023345796424908194,33.1522,0.017971847283110076,15.0803,0.022096555993299738,89.7447,0.0023126317811916763,63.9838,0.00565212752415345,70.97,0.02769482570105808,93.8391,0.010558036929125159,8.1314,0.004743672014483558,57.0953,0.022882299610851087,6.2681,-0.016887827278441847,0.005297500094512131,0.02519328357451478,-0.0053325594963866685,-0.045488914681590664,0.03344210552311688,0.0011572131691073295,-0.020614778951244972,0.03285999711751675,-0.05173630058025047,0.07331028133661821,-0.08005951780748877,0.05023715799137296,0.007783144721979607,0.0022490947194282462,-0.06312558670940271,0.06956145202285091,-0.023143173763605418,-0.018680582686119607,0.021536543823213794,-0.00949865785198778,0.023908632922297723,-0.023123419955069835,-0.018703202433942856,0.03917948694883755,-0.01132242385729132,-0.02395299251100913
